,tweet_id,created_at,user_id,geo_source,county,full_text,mask,sentiment_score
0,1234162508006596608,Sun Mar 01 17:04:06 +0000 2020,426132371,user_location,Aitkin County,"https://t.co/mWDYHX9pYG desperate #dems living in the past, nothing to see here lol @VP #QAnon #MAGA #WWG1WGA #POTUS #KAG #Trump #SpaceForce @realDonaldTrump I am ready when you are bro",False,-0.2805
1,1234163219121557507,Sun Mar 01 17:06:55 +0000 2020,32942487,user_location,Saint Louis County,“@realDonaldTrump has proven himself the professional – the adult in the room as Democrats act like small children”  “Let the coronavirus &amp; the Democrat response be a clear sign that America cannot afford a Democrat prevailing in November.”  My op-Ed ⬇️ https://t.co/CrykqEPK7U,False,0.6249
2,1234167297536737280,Sun Mar 01 17:23:08 +0000 2020,1623534745,user_location,Pine County,"1. Trump has again misled USA about coronavirus - from ignorance or for propaganda purposes, I don't know. But his falsehoods again increase risk of a major epidemic, because people don't know if they should take precautions, or if this is no big deal.   Here were his words....",False,-0.2382
3,1234170409404239872,Sun Mar 01 17:35:30 +0000 2020,1111801463553052672,user_location,Hennepin County,"JUST IN:  Italy has reported a 50% surge in new coronavirus infections, jumping from 1,128 to 1,694 in just one day, according to Italian Civil Protection chief Angelo Borrelli😬",False,-0.34
4,1234171978443042818,Sun Mar 01 17:41:44 +0000 2020,708825359219761152,user_location,Hennepin County,Just some coronavirus insights.   *Leave the masks to the sick people *Wash your hands relentlessly *Don’t touch your face.  *Stop targeting Asian and Asian American folks with your fear and hate.   Carry on. https://t.co/NfY3snuwuM,True,-0.9118
5,1234167868880605184,Sun Mar 01 17:25:24 +0000 2020,1232740800586403840,user_location,Koochiching County,Great thread. Read and RT! https://t.co/8sCx16tXLk,False,0.6588
6,1234169164572524547,Sun Mar 01 17:30:33 +0000 2020,2330962234,user_location,Koochiching County,"BREAKING: Mike Pence defended Don Jr saying Democrats want “millions” of Americans to die of coronavirus. What a bunch of weak pathological liars. No Democrat wants that. None. These people are disgusting, desperate and pathetic, and clearly you shouldn’t trust a word they say.",False,-0.8528
7,1234165934191005696,Sun Mar 01 17:17:43 +0000 2020,1034167088582144001,user_location,Dakota County,"If you’re freaking out over the Coronavirus, yet could care less if endless amounts of Unvaccinated Illegal Immigrants poor through our Southern Border, you’re probably a Democrat.",False,-0.743
8,1234166441462714369,Sun Mar 01 17:19:44 +0000 2020,2759492772,user_location,Hennepin County,Very poor timing but this cancellation seems like the responsible thing to do given health concerns. I wonder how leadership @theAAG will approach these escalating concerns for the Annual Meeting in April https://t.co/5Bl9iSY6NF,False,0.1045
9,1234167363953577991,Sun Mar 01 17:23:23 +0000 2020,54493198,user_location,Hennepin County,The Coronavirus has killed more than 2900 people.  This is a global epidemic.  It’s not a hoax.  The American people don’t need reckless rhetoric.   We. Need. Results.,False,-0.8519
10,1234166176101605383,Sun Mar 01 17:18:40 +0000 2020,780588214339837952,user_location,Hennepin County,"If you don't want to be accused of politicizing thing that shouldn't be politicized, maybe you should stop politicizing things that shouldn't be politicized.  It's so crazy it just might work. https://t.co/63hexoH5XX",False,-0.6705
11,1234167422526967810,Sun Mar 01 17:23:37 +0000 2020,54493198,user_location,Hennepin County,I don’t understand how you could fail this monumentally.  They’ve known coronavirus would reach our shores for weeks. Perhaps months.  What the hell has HHS been doing?  What on earth do your tax dollars pay for?  https://t.co/r2l7lhAAoQ,False,-0.8677
12,1234172120944476160,Sun Mar 01 17:42:18 +0000 2020,1499366695,user_location,Hennepin County,"It's clear you're worried about running against me Donald -- but how about worrying about something else today?   Coronavirus is threatening Americans, and you've gutted our preparedness.    Put down the phone and do your job. https://t.co/OWTAVKtIs5",False,-0.6597
14,1234227938377314305,Sun Mar 01 21:24:06 +0000 2020,1179471598803390466,user_location,Hennepin County,“Why ain’t these niggas dying? What didn’t we do right?” https://t.co/qu7o08Oxeb,False,-0.4137
15,1234228981156712448,Sun Mar 01 21:28:14 +0000 2020,1104382519481327616,user_location,Koochiching County,Coronavirus Live Updates: Airlines Suspend Travel to Milan https://t.co/Ht5pjWaH6C,False,-0.3182
16,1234228769512214529,Sun Mar 01 21:27:24 +0000 2020,894353770116771840,user_location,Hennepin County,@bymyelf ...and they still got coronavirus. All that for nothing.,False,0.0
17,1234228698380931078,Sun Mar 01 21:27:07 +0000 2020,17123109,user_location,Hennepin County,Narrator: that’s not enough kits. https://t.co/PRbP65dYPV,False,0.0
18,1234227901463007232,Sun Mar 01 21:23:57 +0000 2020,2496990134,user_location,Koochiching County,We’ve handled worse cases in the past! We have all the faith in  @realDonaldTrump @POTUS https://t.co/Xi2CZGYDel,False,-0.1511
19,1234180395391909888,Sun Mar 01 18:15:10 +0000 2020,803996200940830725,user_location,Hennepin County,In today’s @washingtonpost Business section: A graphic breakdown of how the coronavirus tanked the markets. Check out the piece by @asteckelberg and @jenliberto: https://t.co/3IkSiq1WSH https://t.co/lKqdasMdHY,False,0.0
20,1234192349498085377,Sun Mar 01 19:02:40 +0000 2020,257120525,user_location,Hennepin County,Princess Pence trying to pray the coronavirus away with the Coronavirus Team....  Utter bullshit https://t.co/tdfMcG1BBL,False,-0.4201
21,1234193624704811008,Sun Mar 01 19:07:44 +0000 2020,30129956,user_location,Ramsey County,"On CNN, Mike Pence not only refused to disagree with Donald Trump Jr's assertion that Democrats are rooting for coronavirus to kill millions of people to hurt Trump -- but Pence even characterized Don Jr's sentiment as ""understandable"" https://t.co/KwD624XGkq",False,-0.9169
23,1234197391462391808,Sun Mar 01 19:22:43 +0000 2020,915284340,user_location,Redwood County,A dog has tested positive for the Coronavirus. White people about to find a cure ASAP now,False,0.5574
24,1234202403202850821,Sun Mar 01 19:42:37 +0000 2020,3083078947,user_location,Hennepin County,Coronavirus is bad enough – Trump's cuts have made the danger far worse https://t.co/dI1u7z8zDj,False,-0.9042
25,1234202300253712384,Sun Mar 01 19:42:13 +0000 2020,1927469672,user_location,Hennepin County,This is not an idle statement: this is a symptom of organic mental illness. This is the President of the United States so impaired that he cannot formulate a simple intelligible sentence during a global crisis. #Presidementia #TrumpDementia https://t.co/bzZwYOg4Bt,False,-0.6943
26,1234199061332451334,Sun Mar 01 19:29:21 +0000 2020,3044871157,user_location,Hennepin County,"""Trump misidentifies first US coronavirus fatality, calling man a 'wonderful woman'"" - https://t.co/LtoZUhhHbS",False,-0.2023
27,1234200736151543810,Sun Mar 01 19:36:00 +0000 2020,1149740299683606528,user_location,Pine County,A dog has tested positive for the Coronavirus. White people about to find a cure ASAP now,False,0.5574
28,1234180366891724801,Sun Mar 01 18:15:04 +0000 2020,818614,user_location,Carver County,"Coronavirus Spreads in U.S., as Rhode Island Confirms State’s First Case - The Wall Street Journal https://t.co/X9wgRsAQFv",False,0.0
30,1234203350700351488,Sun Mar 01 19:46:23 +0000 2020,20735597,user_location,Hennepin County,"Man, we don't just need paid sick leave to handle coronavirus, we need it for things like that hacking cough that takes a couple weeks to get over, or the flu, or doctor's visits for a UTI, or when our kids are barfing and we need to stay home w them, for healing. #PaidSickLeave",False,-0.5574
