,tweet_id,created_at,user_id,geo_source,county,full_text,mask,sentiment_score
0,1240959635386925057,Fri Mar 20 11:13:27 +0000 2020,16026430,user_location,Hennepin County,America Has a New Coronavirus Testing Problem: We're Out of Chemicals https://t.co/nUBNc3L8DC via @vice,False,-0.4019
1,1240957736009031680,Fri Mar 20 11:05:54 +0000 2020,1227726027155222530,user_location,Hennepin County,"So, the last week I have been battling COVID-19 &amp; Pneumonia. Never in my life have I been this ill. “Young people aren’t at risk, they’ll only have mild symptoms” Wrong.   I want to open up about the difficulties I’ve gone through these past days, what it was like in the ICU...",False,-0.5216
2,1240957971288535042,Fri Mar 20 11:06:50 +0000 2020,493564054,user_location,Le Sueur County,Can y’all please just follow the government’s instructions so we can knock this COVID-19 out and be done?! I feel like a kindergartner that keeps losing more recess time because one or two kids can’t follow directions.,False,0.3595
3,1240957866061807616,Fri Mar 20 11:06:25 +0000 2020,305835679,user_location,Blue Earth County,Helpful Resources For COVID-19 https://t.co/XC1AnVJ2li,False,0.4215
4,1240806845364817921,Fri Mar 20 01:06:19 +0000 2020,713589044,user_location,Hennepin County,YES I was just reading one above this. I am convinced I had it because it was so much worse that anything I’ve ever had. Almost passed out walking to the kitchen. https://t.co/JuaU8OKCdA,False,0.4648
5,1240806854491607041,Fri Mar 20 01:06:21 +0000 2020,39421059,user_location,Hennepin County,"Loeffler also purchased between $100,000 and $250,000 in Citrix, which offers popular teleworking software and has actually seen a slight bump in its stock price https://t.co/euaTv2JtIL",False,0.4215
6,1240807574955610113,Fri Mar 20 01:09:13 +0000 2020,297001385,user_location,Hennepin County,Oh. Cool. Multiple Republicans sold their stock after receiving closed-door briefings on the pandemic.   The GOP has lost any right to hold public office. https://t.co/Zec2wTgsoz,False,0.0
7,1240806065656279040,Fri Mar 20 01:03:13 +0000 2020,704482051853000705,user_location,Hennepin County,"America’s Private Sector is stepping up to help us be STRONG! Many of the Nation’s distillers, large and small, are producing and donating hand sanitizer to help fight #COVID19. THANK YOU! https://t.co/bcjKA9Janw",False,0.9306
8,1240804786414518272,Fri Mar 20 00:58:08 +0000 2020,459349597,user_location,Hennepin County,"CAN YOU SAY, FELONY! https://t.co/UbvVulhh8A",False,-0.5848
9,1240805846998794241,Fri Mar 20 01:02:21 +0000 2020,52461931,place,Ramsey County,@blvck_cookiee Go to every single store in America rn to look for tissue if you’ve been reading about the corona thing .... https://t.co/TxKw1dGnvA,False,0.0
10,1240804979176361989,Fri Mar 20 00:58:54 +0000 2020,502330097,user_location,Saint Louis County,EXCLUSIVE: It's not just Burr. A second GOP senator dumped millions in stock after an all-senate coronavirus briefing. https://t.co/m5daQ3ftrd,False,-0.1197
11,1240806073939955713,Fri Mar 20 01:03:15 +0000 2020,1099171470499082240,place,Ramsey County,Anyone but me wonder how these “important” people get tested? Here in MN you have to be in a hospital bed to get tested! https://t.co/HCKkmkKg1i,False,0.0
12,1240960407583539201,Fri Mar 20 11:16:31 +0000 2020,176326645,user_location,Saint Louis County,"A group of Chinese people have been assaulted in Southampton in what police described as a racially-aggravated attack linked to coronavirus  The three men and a woman, who were wearing medical face masks, were attacked by thugs in St Vincents Walk https://t.co/L4DXZcR4sg",True,-0.8591
13,1240790277800984576,Fri Mar 20 00:00:29 +0000 2020,1869402577,user_location,Hennepin County,Looking to help your favorite breweries!? Here’s a few ideas:  https://t.co/h8JU2q1QsA,False,0.7177
14,1240798146848006144,Fri Mar 20 00:31:45 +0000 2020,621714455,user_location,Scott County,"I’ve just been into my main supermarket in Lyon (in lockdown!) shoppers are 1m apart, it’s calm, no queues and plenty of food! Seems to be a different picture in the UK who haven’t got the restrictions #coronavirus #supermarket #stockpiling https://t.co/kt3TuVcL5r",False,0.4374
15,1240797903305814020,Fri Mar 20 00:30:47 +0000 2020,907139600,user_location,Hennepin County,Stop thinking you're immune everyone is at risk so use social distance measures. The sooner this over the sooner we can all go back to our lives. So suck it up n do your part none of us are enjoying this stop being selfish please. #OneVoice1 https://t.co/iQ4UbHPx8m,False,-0.8191
16,1240797923916632064,Fri Mar 20 00:30:52 +0000 2020,1205204784292208642,user_location,Nicollet County,I've gotten a lot of questions the past few days about financial management and finding emergency funds. This article may help others! Make sure to support your local nonprofits during this public health crisis. https://t.co/E5aBTfViro,False,-0.0752
